season_id,age_group_id,region_id,club_id,league_group_id,division_name,group_name,match_id,round,discipline,discipline_no,discipline_code,home_team,away_team,home_players,away_players,set_scores,winner_side,winner_team,wo
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422173,9 24-02-2022,1. DS,1,DS,RSL ODENSE OBK,Vendsyssel,Camilla Martens,Kirsty Alison Gilmour (udl.),"17-21, 23-21, 10-21",away,Vendsyssel,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422173,9 24-02-2022,2. DS,2,DS,RSL ODENSE OBK,Vendsyssel,Tanne Vestergaard,Josefine Redkjær Jensen,"19-21, 15-21",away,Vendsyssel,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422173,9 24-02-2022,1. HS,1,HS,RSL ODENSE OBK,Vendsyssel,Pablo Abian (EU),Victor Svendsen,"15-21, 18-21",away,Vendsyssel,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422173,9 24-02-2022,2. HS,2,HS,RSL ODENSE OBK,Vendsyssel,Patrick Bjerregaard,Magnus Johannesen,"12-21, 14-21",away,Vendsyssel,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422173,9 24-02-2022,1. DD,1,DD,RSL ODENSE OBK,Vendsyssel,"Sara Thygesen, Maiken Fruergaard Sørensen","Debora Jille (EU), Cheryl Seinen (EU)","21-23, 21-14, 22-20",home,RSL ODENSE OBK,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422173,9 24-02-2022,1. HD,1,HD,RSL ODENSE OBK,Vendsyssel,"William Kryger Boe, Søren Gravholt","Robin Tabeling (EU), Victor Svendsen","21-13, 21-23, 23-25",away,Vendsyssel,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422173,9 24-02-2022,2. HD,2,HD,RSL ODENSE OBK,Vendsyssel,"Patrick Bjerregaard, Pablo Abian (EU)","Mathias Christiansen, Zvonimir Durkinjak (EU)","3-21, 11-21",away,Vendsyssel,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422174,9 24-02-2022,1. MD,1,MD,Skovshoved,Værløse,"Lasse Mølhede, Sara Lundgaard","Andreas Søndergaard, Mai Surrow","21-17, 23-21",home,Skovshoved,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422174,9 24-02-2022,2. MD,2,MD,Skovshoved,Værløse,"Joel Eipe, Mette Poulsen","Mathias Thyrri Jørgensen, Frederikke Toft","21-19, 19-21, 21-11",home,Skovshoved,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422174,9 24-02-2022,1. DS,1,DS,Skovshoved,Værløse,Kristin Kuuba (EU),Julie Dawall Jakobsen,"21-16, 14-21, 21-10",home,Skovshoved,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422174,9 24-02-2022,2. DS,2,DS,Skovshoved,Værløse,Sophia Grundtvig,Frederikke Toft,"21-12, 22-20",home,Skovshoved,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422174,9 24-02-2022,1. HS,1,HS,Skovshoved,Værløse,Axel Henrik Parkhøi,Rasmus Messerschmidt,"9-21, 13-21",away,Værløse,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422174,9 24-02-2022,2. HS,2,HS,Skovshoved,Værløse,Daniel Lundgaard,Ditlev Jæger Holm,"15-21, 11-21",away,Værløse,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422174,9 24-02-2022,1. DD,1,DD,Skovshoved,Værløse,"Mette Poulsen, Sara Lundgaard","Julie Dawall Jakobsen, Mai Surrow","21-6, 21-17",home,Skovshoved,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422174,9 24-02-2022,1. HD,1,HD,Skovshoved,Værløse,"Carsten Mogensen, Lasse Mølhede","Mathias Thyrri Jørgensen, Ditlev Jæger Holm","21-19, 22-24, 21-10",home,Skovshoved,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422174,9 24-02-2022,2. HD,2,HD,Skovshoved,Værløse,"Joel Eipe, Daniel Lundgaard","Andreas Søndergaard, Rasmus Messerschmidt","21-19, 21-17",home,Skovshoved,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422175,9 24-02-2022,1. MD,1,MD,Greve,Aarhus AB,"Melker Zickerman Bexell, Tilda Sjöö (EU)","Philip Seerup, Anne Fuglsang","22-20, 19-21, 21-14",home,Greve,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422175,9 24-02-2022,2. MD,2,MD,Greve,Aarhus AB,"Jonas Kudsk, Moa Sjöö (EU)","Mikkel Stoffersen, Trine Villadsen","21-15, 21-8",home,Greve,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422175,9 24-02-2022,1. DS,1,DS,Greve,Aarhus AB,Sia Berg,Iris Wang (udl.),"9-21, 4-21",away,Aarhus AB,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422175,9 24-02-2022,2. DS,2,DS,Greve,Aarhus AB,Rikke Madsen,Anne Fuglsang,"23-25, 21-16, 14-21",away,Aarhus AB,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422175,9 24-02-2022,1. HS,1,HS,Greve,Aarhus AB,Jiří Král,David Kim Kristensen,"15-21, 21-15, 7-21",away,Aarhus AB,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422175,9 24-02-2022,2. HS,2,HS,Greve,Aarhus AB,Marcus Kruse Pedersen,Jeppe Bruun Christensen,"14-21, 15-21",away,Aarhus AB,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422175,9 24-02-2022,1. DD,1,DD,Greve,Aarhus AB,"Moa Sjöö (EU), Tilda Sjöö (EU)","Iris Wang (udl.), Trine Villadsen","19-21, 12-21",away,Aarhus AB,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422175,9 24-02-2022,1. HD,1,HD,Greve,Aarhus AB,"Melker Zickerman Bexell, Jiří Král","Mikkel Stoffersen, Philip Seerup","8-21, 20-22",away,Aarhus AB,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422175,9 24-02-2022,2. HD,2,HD,Greve,Aarhus AB,"Jonas Kudsk, Tobias Kudsk","Jeppe Bruun Christensen, David Kim Kristensen","15-21, 21-19, 21-18",home,Greve,
2021,1,1,-3,13947,Badmintonligaen,Kvalifikationskamp mod 1. division,423547,0/12 19-04-2022,1. MD,1,MD,Aarhus AB,Hvidovre,"Philip Seerup, Anne Fuglsang","Patrick Buhl, Iben Bergstein","21-14, 21-19",home,Aarhus AB,
2021,1,1,-3,13947,Badmintonligaen,Kvalifikationskamp mod 1. division,423547,0/12 19-04-2022,2. MD,2,MD,Aarhus AB,Hvidovre,"Mikkel Stoffersen, Trine Villadsen","Mikkel Delbo Larsen, Imke Van Der Aar","21-18, 20-22, 16-21",away,Hvidovre,
2021,1,1,-3,13947,Badmintonligaen,Kvalifikationskamp mod 1. division,423547,0/12 19-04-2022,1. DS,1,DS,Aarhus AB,Hvidovre,Iris Wang (udl.),Anna Siess Ryberg,"21-12, 21-9",home,Aarhus AB,
2021,1,1,-3,13947,Badmintonligaen,Kvalifikationskamp mod 1. division,423547,0/12 19-04-2022,2. DS,2,DS,Aarhus AB,Hvidovre,Anne Fuglsang,Iben Bergstein,"21-14, 15-21, 21-17",home,Aarhus AB,
2021,1,1,-3,13947,Badmintonligaen,Kvalifikationskamp mod 1. division,423547,0/12 19-04-2022,1. HS,1,HS,Aarhus AB,Hvidovre,David Kim Kristensen,Raul Must (EU),"21-19, 21-13",home,Aarhus AB,
2021,1,1,-3,13947,Badmintonligaen,Kvalifikationskamp mod 1. division,423547,0/12 19-04-2022,2. HS,2,HS,Aarhus AB,Hvidovre,Jeppe Bruun Christensen,Sebastian Bugtrup,"20-22, 19-21",away,Hvidovre,
2021,1,1,-3,13947,Badmintonligaen,Kvalifikationskamp mod 1. division,423547,0/12 19-04-2022,1. DD,1,DD,Aarhus AB,Hvidovre,"Iris Wang (udl.), Trine Villadsen","Anna Siess Ryberg, Imke Van Der Aar","17-21, 21-7, 5-3",home,Aarhus AB,A
2021,1,1,-3,13947,Badmintonligaen,Kvalifikationskamp mod 1. division,423547,0/12 19-04-2022,1. HD,1,HD,Aarhus AB,Hvidovre,"Rasmus Bonde, Mikkel Stoffersen","Mikkel Delbo Larsen, Sebastian Bugtrup","21-14, 21-13",home,Aarhus AB,
2021,1,1,-3,13947,Badmintonligaen,Kvalifikationskamp mod 1. division,423547,0/12 19-04-2022,2. HD,2,HD,Aarhus AB,Hvidovre,"Philip Seerup, Jeppe Bruun Christensen","Oliver Lau Andersen, Patrick Buhl",15-9,home,Aarhus AB,A
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405771,1 11-09-2021,1. MD,1,MD,Skovshoved 2,Værløse 2,"Tobias Holst-Christensen, Claudia Paredes","David Brandt, Amalie Cecilie Kudsk","26-24, 21-23, 21-11",home,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405771,1 11-09-2021,2. MD,2,MD,Skovshoved 2,Værløse 2,"Daniel Lundgaard, Isabella Nielsen","Kristian Weber, Maria Alm","21-8, 21-11",home,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405771,1 11-09-2021,1. DS,1,DS,Skovshoved 2,Værløse 2,Nele Swerts Knudsen,Susan Ekelund,"21-12, 21-18",home,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405771,1 11-09-2021,2. DS,2,DS,Skovshoved 2,Værløse 2,Amalie Hertz,Ida Terreni,"21-15, 21-9",home,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405771,1 11-09-2021,1. HS,1,HS,Skovshoved 2,Værløse 2,Axel Henrik Parkhøi,Andreas Fleischer,"21-13, 21-13",home,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405771,1 11-09-2021,2. HS,2,HS,Skovshoved 2,Værløse 2,Marcus Viscovich,Rasmus Hjalgrim,"21-14, 21-16",home,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405771,1 11-09-2021,1. DD,1,DD,Skovshoved 2,Værløse 2,"Claudia Paredes, Isabella Nielsen","Susan Ekelund, Amalie Cecilie Kudsk","21-15, 19-21, 21-12",home,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405771,1 11-09-2021,1. HD,1,HD,Skovshoved 2,Værløse 2,"Daniel Lundgaard, Joachim Fischer","Andreas Fleischer, David Brandt","21-11, 21-11",home,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405771,1 11-09-2021,2. HD,2,HD,Skovshoved 2,Værløse 2,"Tobias Holst-Christensen, Axel Henrik Parkhøi","Rasmus Hjalgrim, Kristian Weber","21-12, 21-17",home,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405772,1 11-09-2021,1. MD,1,MD,Aalborg Triton,Viby J,"Tommy Sørensen, Emilie Aalestrup","Rasmus Tophøj, Pernille Eskildsen","26-24, 21-16",home,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405772,1 11-09-2021,2. MD,2,MD,Aalborg Triton,Viby J,"Mads Gadegaard, Sofie Røjkjær","Mathias Moldt Baskjær, Thea Nøhr Geil","17-21, 22-24",away,Viby J,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405772,1 11-09-2021,1. DS,1,DS,Aalborg Triton,Viby J,Saili Deepak Rane (udl.),Thea Nøhr Geil,"21-16, 21-17",home,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405772,1 11-09-2021,2. DS,2,DS,Aalborg Triton,Viby J,Kajsa van Dalm,Alma Korsgaard Ipsen,"23-21, 22-24, 19-21",away,Viby J,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405772,1 11-09-2021,1. HS,1,HS,Aalborg Triton,Viby J,Søren Toft Hansen,Christian Faust Kjær,"21-14, 17-21, 19-21",away,Viby J,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405772,1 11-09-2021,2. HS,2,HS,Aalborg Triton,Viby J,Nicklas Mathiasen,Mads Muurholm Petersen,"21-13, 14-21, 21-17",home,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405772,1 11-09-2021,1. DD,1,DD,Aalborg Triton,Viby J,"Sofie Røjkjær, Saili Deepak Rane (udl.)","Pernille Eskildsen, Alma Korsgaard Ipsen","21-16, 21-11",home,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405772,1 11-09-2021,1. HD,1,HD,Aalborg Triton,Viby J,"Nicklas Mathiasen, Tommy Sørensen","Christian Faust Kjær, Mathias Moldt Baskjær","16-21, 15-21",away,Viby J,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405772,1 11-09-2021,2. HD,2,HD,Aalborg Triton,Viby J,"Søren Toft Hansen, Mads Gadegaard","Mads Muurholm Petersen, Rasmus Tophøj","21-10, 21-6",home,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405773,1 11-09-2021,1. MD,1,MD,Kolding BK,Højbjerg 2,"Jacob Hougaard Jensen, Frederikke Østergaard","Emil Lauritzen, Natasja P. Anthonisen","21-15, 21-18",home,Kolding BK,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405773,1 11-09-2021,2. MD,2,MD,Kolding BK,Højbjerg 2,"Joachim Anneberg Mikkelsen, Anne Sofie Locht","Frederik Aalestrup, Marie Louise Steffensen","15-21, 19-21",away,Højbjerg 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405773,1 11-09-2021,1. DS,1,DS,Kolding BK,Højbjerg 2,Frederikke Østergaard,Signe Schulz Terp-Nielsen,"15-21, 21-10, 22-20",home,Kolding BK,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405773,1 11-09-2021,2. DS,2,DS,Kolding BK,Højbjerg 2,Lærke Thomsen,Marie Louise Steffensen,"15-21, 21-17, 21-19",home,Kolding BK,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405773,1 11-09-2021,1. HS,1,HS,Kolding BK,Højbjerg 2,Philip Illum Klindt,Ygor Coelho (udl.),"20-22, 15-21",away,Højbjerg 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405773,1 11-09-2021,2. HS,2,HS,Kolding BK,Højbjerg 2,Mads Selmer Christensen,Mads Juel Møller,"15-21, 9-21",away,Højbjerg 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405773,1 11-09-2021,1. DD,1,DD,Kolding BK,Højbjerg 2,"Anne Sofie Locht, Lærke Thomsen","Signe Schulz Terp-Nielsen, Natasja P. Anthonisen","10-21, 14-21",away,Højbjerg 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405773,1 11-09-2021,1. HD,1,HD,Kolding BK,Højbjerg 2,"Philip Illum Klindt, Jacob Hougaard Jensen","Frederik Aalestrup, Emil Lauritzen","15-21, 21-15, 21-16",home,Kolding BK,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405773,1 11-09-2021,2. HD,2,HD,Kolding BK,Højbjerg 2,"Mads Selmer Christensen, Joachim Anneberg Mikkelsen","Mads Juel Møller, Ygor Coelho (udl.)","21-12, 16-21, 21-18",home,Kolding BK,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405774,1 11-09-2021,1. MD,1,MD,Ikast,abc Aalborg,"Rasmus Kæseler, Lisa Kramer","Martin Hansen, Sarah Skriver","21-18, 21-17",home,Ikast,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405774,1 11-09-2021,2. MD,2,MD,Ikast,abc Aalborg,"Wong Fai Yin, Vibse Jonassen","Magnus Gregersen, Anna Do","21-13, 21-18",home,Ikast,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405774,1 11-09-2021,1. DS,1,DS,Ikast,abc Aalborg,Laura Fløj Thomsen,Sofie Løth Topp,"21-5, 21-19",home,Ikast,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405774,1 11-09-2021,2. DS,2,DS,Ikast,abc Aalborg,Sabrina Solis (udl.),Sarah Skriver,"21-13, 21-10",home,Ikast,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405774,1 11-09-2021,1. HS,1,HS,Ikast,abc Aalborg,Mads Emil Kristensen,Mads Sørensen,"18-21, 10-21",away,abc Aalborg,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405774,1 11-09-2021,2. HS,2,HS,Ikast,abc Aalborg,Mathias Solgaard,Kasper Rossen,"20-22, 21-10, 21-9",home,Ikast,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405774,1 11-09-2021,1. DD,1,DD,Ikast,abc Aalborg,"Lisa Kramer, Vibse Jonassen","Sofie Løth Topp, Anna Do","21-18, 21-14",home,Ikast,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405774,1 11-09-2021,1. HD,1,HD,Ikast,abc Aalborg,"Wong Fai Yin, Benjamin Illum Klindt","Martin Hansen, Magnus Gregersen","19-21, 17-21",away,abc Aalborg,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405774,1 11-09-2021,2. HD,2,HD,Ikast,abc Aalborg,"Mads Emil Kristensen, Rasmus Kæseler","Kasper Rossen, Mads Sørensen","21-12, 21-18",home,Ikast,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405775,2 25-09-2021,1. MD,1,MD,Højbjerg 2,Skovshoved 2,"Emil Lauritzen, Malene Kæseler","Tobias Holst-Christensen, Claudia Paredes","17-21, 21-11, 21-16",home,Højbjerg 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405775,2 25-09-2021,2. MD,2,MD,Højbjerg 2,Skovshoved 2,"Frederik Aalestrup, Marie Louise Steffensen","Rasmus Kjær Pedersen, Isabella Nielsen","22-20, 15-21, 15-21",away,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405775,2 25-09-2021,1. DS,1,DS,Højbjerg 2,Skovshoved 2,Signe Schulz Terp-Nielsen,Benedicte Sillassen,"16-21, 12-21",away,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405775,2 25-09-2021,2. DS,2,DS,Højbjerg 2,Skovshoved 2,Malene Kæseler,Claudia Paredes,"11-21, 12-21",away,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405775,2 25-09-2021,1. HS,1,HS,Højbjerg 2,Skovshoved 2,Mads Juel Møller,Axel Henrik Parkhøi,"21-12, 21-9",home,Højbjerg 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405775,2 25-09-2021,2. HS,2,HS,Højbjerg 2,Skovshoved 2,Nikolaj Lassen,Marcus Viscovich,"14-21, 20-22",away,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405775,2 25-09-2021,1. DD,1,DD,Højbjerg 2,Skovshoved 2,"Marie Louise Steffensen, Natasja P. Anthonisen","Isabella Nielsen, Benedicte Sillassen","21-13, 22-20",home,Højbjerg 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405775,2 25-09-2021,1. HD,1,HD,Højbjerg 2,Skovshoved 2,"Emil Lauritzen, Jakob Houe Andersen","Tobias Holst-Christensen, Rasmus Kjær Pedersen","15-21, 18-21",away,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405775,2 25-09-2021,2. HD,2,HD,Højbjerg 2,Skovshoved 2,"Frederik Aalestrup, Mads Juel Møller","Marcus Viscovich, Axel Henrik Parkhøi","21-9, 21-14",home,Højbjerg 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405776,2 25-09-2021,1. MD,1,MD,abc Aalborg,Aalborg Triton,"Martin Hansen, Sofie Zacho Vestergård","Tommy Sørensen, Emilie Aalestrup","7-21, 18-21",away,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405776,2 25-09-2021,2. MD,2,MD,abc Aalborg,Aalborg Triton,"Magnus Gregersen, Anna Do","Nicklas Mathiasen, Sofie Røjkjær","13-21, 15-21",away,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405776,2 25-09-2021,1. DS,1,DS,abc Aalborg,Aalborg Triton,Sofie Løth Topp,Saili Deepak Rane (udl.),"12-21, 21-17, 13-21",away,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405776,2 25-09-2021,2. DS,2,DS,abc Aalborg,Aalborg Triton,Sofie Zacho Vestergård,Kajsa van Dalm,"21-19, 23-21",home,abc Aalborg,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405776,2 25-09-2021,1. HS,1,HS,abc Aalborg,Aalborg Triton,Mads Sørensen,Gabriel Ulldahl (EU),"14-21, 21-7, 13-21",away,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405776,2 25-09-2021,2. HS,2,HS,abc Aalborg,Aalborg Triton,Kasper Rossen,Søren Toft Hansen,"21-16, 9-21, 10-21",away,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405776,2 25-09-2021,1. DD,1,DD,abc Aalborg,Aalborg Triton,"Sofie Løth Topp, Anna Do","Sofie Røjkjær, Saili Deepak Rane (udl.)","15-21, 11-21",away,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405776,2 25-09-2021,1. HD,1,HD,abc Aalborg,Aalborg Triton,"Martin Hansen, Magnus Gregersen","Nicklas Mathiasen, Tommy Sørensen","14-21, 13-21",away,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405776,2 25-09-2021,2. HD,2,HD,abc Aalborg,Aalborg Triton,"Kasper Rossen, Mads Sørensen","Søren Toft Hansen, Mads Gadegaard","19-21, 11-21",away,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405777,2 25-09-2021,1. MD,1,MD,Værløse 2,Kolding BK,"Andreas Søndergaard, Amalie Cecilie Kudsk","Jacob Hougaard Jensen, Frederikke Østergaard","14-21, 21-18, 19-21",away,Kolding BK,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405777,2 25-09-2021,2. MD,2,MD,Værløse 2,Kolding BK,"David Brandt, Susan Ekelund","Joachim Anneberg Mikkelsen, Anne Sofie Locht","21-13, 6-10",away,Kolding BK,K
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405777,2 25-09-2021,1. DS,1,DS,Værløse 2,Kolding BK,Frederikke Toft,Frederikke Østergaard,"21-12, 11-21, 13-21",away,Kolding BK,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405777,2 25-09-2021,2. DS,2,DS,Værløse 2,Kolding BK,Hannah Pilegaard Hansen,Lærke Thomsen,"10-21, 21-17, 8-21",away,Kolding BK,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405777,2 25-09-2021,1. HS,1,HS,Værløse 2,Kolding BK,Mads Thøgersen,Philip Illum Klindt,"21-16, 21-16",home,Værløse 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405777,2 25-09-2021,2. HS,2,HS,Værløse 2,Kolding BK,Andreas Fleischer,Anders Junker,"21-19, 16-21, 21-19",home,Værløse 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405777,2 25-09-2021,1. DD,1,DD,Værløse 2,Kolding BK,"Susan Ekelund, Amalie Cecilie Kudsk","Anne Sofie Locht, Lærke Thomsen","21-18, 14-21, 21-13",home,Værløse 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405777,2 25-09-2021,1. HD,1,HD,Værløse 2,Kolding BK,"Andreas Søndergaard, David Brandt","Jacob Hougaard Jensen, Philip Illum Klindt",,away,Kolding BK,K
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405777,2 25-09-2021,2. HD,2,HD,Værløse 2,Kolding BK,"Andreas Fleischer, Mads Thøgersen","Joachim Anneberg Mikkelsen, Anders Junker","21-13, 21-13",home,Værløse 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405778,2 25-09-2021,1. MD,1,MD,Viby J,Ikast,"Rasmus Tophøj, Pernille Eskildsen","Rasmus Kæseler, Lisa Kramer","21-16, 21-15",home,Viby J,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405778,2 25-09-2021,2. MD,2,MD,Viby J,Ikast,"Mathias Moldt Baskjær, Thea Nøhr Geil","Wong Fai Yin, Vibse Jonassen","21-11, 21-18",home,Viby J,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405778,2 25-09-2021,1. DS,1,DS,Viby J,Ikast,Thea Nøhr Geil,Laura Fløj Thomsen,"21-14, 15-21, 12-21",away,Ikast,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405778,2 25-09-2021,2. DS,2,DS,Viby J,Ikast,Alma Korsgaard Ipsen,Sabrina Solis (udl.),"17-21, 13-21",away,Ikast,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405778,2 25-09-2021,1. HS,1,HS,Viby J,Ikast,Christian Faust Kjær,Mads Emil Kristensen,"11-21, 21-17, 21-18",home,Viby J,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405778,2 25-09-2021,2. HS,2,HS,Viby J,Ikast,Nicki Sjerslev Christensen,Mathias Solgaard,"12-21, 18-21",away,Ikast,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405778,2 25-09-2021,1. DD,1,DD,Viby J,Ikast,"Alma Korsgaard Ipsen, Pernille Eskildsen","Vibse Jonassen, Lisa Kramer","14-21, 21-17, 8-21",away,Ikast,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405778,2 25-09-2021,1. HD,1,HD,Viby J,Ikast,"Christian Faust Kjær, Mathias Moldt Baskjær","Wong Fai Yin, Mathias Solgaard","21-10, 21-15",home,Viby J,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405778,2 25-09-2021,2. HD,2,HD,Viby J,Ikast,"Mads Muurholm Petersen, Rasmus Tophøj","Mads Emil Kristensen, Rasmus Kæseler","21-18, 21-16",home,Viby J,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405779,3 09-10-2021,1. MD,1,MD,Aalborg Triton,Skovshoved 2,"Tommy Sørensen, Emilie Aalestrup","Tobias Holst-Christensen, Isabella Nielsen","13-21, 16-21",away,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405779,3 09-10-2021,2. MD,2,MD,Aalborg Triton,Skovshoved 2,"Nicklas Mathiasen, Sofie Røjkjær","Rasmus Kjær Pedersen, Marie Røpke","14-21, 16-21",away,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405779,3 09-10-2021,1. DS,1,DS,Aalborg Triton,Skovshoved 2,Saili Deepak Rane (udl.),Benedicte Sillassen,"17-21, 17-21",away,Skovshoved 2,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405779,3 09-10-2021,2. DS,2,DS,Aalborg Triton,Skovshoved 2,Kajsa van Dalm,Isabella Nielsen,"21-19, 15-21, 21-8",home,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405779,3 09-10-2021,1. HS,1,HS,Aalborg Triton,Skovshoved 2,Gabriel Ulldahl (EU),Axel Henrik Parkhøi,"21-18, 21-15",home,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405779,3 09-10-2021,2. HS,2,HS,Aalborg Triton,Skovshoved 2,Søren Toft Hansen,Marcus Viscovich,"12-21, 21-18, 21-19",home,Aalborg Triton,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405779,3 09-10-2021,1. DD,1,DD,Aalborg Triton,Skovshoved 2,"Sofie Røjkjær, Saili Deepak Rane (udl.)","Marie Røpke, Benedicte Sillassen","14-21, 18-21",away,Skovshoved 2,
